id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30355292,Shared male room of your dreams on Manhattan III,39528519,Max,Manhattan,Lower East Side,Shared room,32,14,1,1/26/2019,0.18,28,341
30369751,Private bedroom w/ bathroom in cozy UWS apartment,206960083,Marjolein,Manhattan,Upper West Side,Private room,95,7,1,1/3/2019,0.16,1,0
30370565,"Cozy private room in NYC 
25 mins from Midtown",172895347,Mario & Maria,Queens,Jackson Heights,Private room,59,30,2,2/18/2019,0.38,2,0
30372287,Private Floor in Brownstone near Prospect Park,11370189,Brandon,Brooklyn,Prospect Heights,Entire home/apt,140,5,2,1/5/2019,0.31,2,25
30373102,Big cozy room in Washington Heights,24762196,Manuel,Manhattan,Washington Heights,Private room,80,3,3,1/3/2019,0.42,1,0
30377718,Sunny Stuyvesant Private Bedroom Madison 1R-4,226410657,Nina,Brooklyn,Bedford-Stuyvesant,Private room,42,30,2,2/13/2019,0.33,27,345
30378040,Artsy Stuyvesant Private Bedroom Madison 2L-1,226410657,Nina,Brooklyn,Bedford-Stuyvesant,Private room,42,30,1,3/5/2019,0.24,27,332
30379067,Large Room in Sunnyside,4275601,Wesley,Queens,Long Island City,Private room,100,1,1,1/1/2019,0.16,1,364
30387173,Exquisite UWS 2BR w/ Gym + Doorman by Blueground,107434423,Blueground,Manhattan,Upper West Side,Entire home/apt,452,30,1,1/12/2019,0.17,232,337
30387377,"Welcoming Chelsea 1BR w/ Roof deck, Gym + Doorman by Blueground",107434423,Blueground,Manhattan,Chelsea,Entire home/apt,343,30,1,1/17/2019,0.17,232,323
30387600,"Cozy Midtown Studio w/ Gym, near Penn Station by Blueground",107434423,Blueground,Manhattan,Midtown,Entire home/apt,238,30,1,1/2/2019,0.16,232,322
30387820,Cozy Central Chelsea Studio w/ Balcony + Doorman by Blueground,107434423,Blueground,Manhattan,Chelsea,Entire home/apt,303,30,1,1/31/2019,0.19,232,280
30388057,Dreamy 1BR in Hip East Village w/ Doorman + Gym by Blueground,107434423,Blueground,Manhattan,East Village,Entire home/apt,312,30,1,2/28/2019,0.23,232,359
30388352,"Lofty UES 1BR w/ Indoor pool, Doorman, City views by Blueground",107434423,Blueground,Manhattan,Upper East Side,Entire home/apt,289,30,1,3/31/2019,0.3,232,235
30389262,Large Couples Room for that Perfect New York Stay,137358866,Kazuya,Queens,Woodside,Private room,62,30,2,1/31/2019,0.32,103,269
30390975,Room & Private Bath + Free Gym/Pool/Theater/More!,12704088,Jennifer,Brooklyn,Williamsburg,Private room,88,2,7,3/26/2019,1.35,1,0
30392569,"Picture-perfect Flatiron Studio w/ Rooftop + Gym, by Blueground",107434423,Blueground,Manhattan,Chelsea,Entire home/apt,255,30,1,2/3/2019,0.19,232,330
30392623,"Dapper Park Ave Studio w/ Gym, near Grand Central by Blueground",107434423,Blueground,Manhattan,Murray Hill,Entire home/apt,282,30,1,2/27/2019,0.23,232,323
30392930,Bright + Mod Tribeca Studio w/ Indoor pool + Gym by Blueground,107434423,Blueground,Manhattan,Tribeca,Entire home/apt,332,30,1,2/5/2019,0.19,232,1
30393099,Handsome Tribeca Studio w/ Indoor pool + Gym by Blueground,107434423,Blueground,Manhattan,Tribeca,Entire home/apt,305,30,1,3/15/2019,0.26,232,274
30393251,"Darling Chelsea 1BR w/ Balcony, Doorman + Gym by Blueground",107434423,Blueground,Manhattan,Chelsea,Entire home/apt,314,30,1,1/31/2019,0.19,232,345
30393836,"Chic Chelsea Studio w/ Balcony, Gym + Doorman by Blueground",107434423,Blueground,Manhattan,Chelsea,Entire home/apt,278,30,1,2/23/2019,0.22,232,235
30394518,Opulent FiDi Studio w/ Great Rooftop + Gym by Blueground,107434423,Blueground,Manhattan,Financial District,Entire home/apt,189,30,1,2/15/2019,0.21,232,142
30400683,Amazing place Harlem (10 min walk Central Park),36747057,Roberto,Manhattan,Harlem,Private room,90,6,4,3/24/2019,1.02,1,0
30400980,Cozy 2 Bed/1 Bath in the heart of Red Hook,62869020,Jacob,Brooklyn,Red Hook,Entire home/apt,120,4,2,2/26/2019,0.39,1,0
30402045,Large private room in 2nd floor apartment.,171673961,Eric,Brooklyn,Bedford-Stuyvesant,Private room,25,2,2,1/1/2019,0.3,1,0
30418156,Cozy room in Doormen/Elev. bldg by Grand Central,24346280,Eric,Manhattan,Midtown,Private room,70,5,1,2/20/2019,0.22,1,0
30418220,Aziza's Cosy Apartment,59917137,Aziza,Manhattan,Harlem,Private room,65,5,1,1/2/2019,0.16,1,0
30418905,Private Room In Brooklyn Community House,35746135,Lionel,Brooklyn,Borough Park,Private room,35,1,9,3/30/2019,1.23,2,0
30421561,"Ideal UES 1BR w/ Doorman, near Central Park by Blueground",107434423,Blueground,Manhattan,Upper East Side,Entire home/apt,245,30,1,1/11/2019,0.17,232,326
30422813,Studio in East Williamsburg - Steps to Subway,158970159,Nancy,Brooklyn,Williamsburg,Entire home/apt,95,14,1,1/18/2019,0.17,1,0
30423282,Lovely Aprt. 6 mins walk from Utica Av. Station,210427776,Obinna,Brooklyn,Crown Heights,Private room,25,2,4,1/10/2019,0.59,1,0
30427669,Private Rooms in Brooklyn,78104160,Lana,Brooklyn,Bay Ridge,Private room,40,14,3,1/18/2019,0.46,1,0
30428469,"Cozy, spacious Studio located on Upper East Side",29411875,Nikki,Manhattan,Upper East Side,Entire home/apt,175,3,3,1/1/2019,0.46,1,0
30428730,Charming Studio in the heart of West Village,17618432,Camellia,Manhattan,West Village,Entire home/apt,215,1,3,1/1/2019,0.42,1,0
30429625,Guest Room with 2 beds in Bayridge Brooklyn,148049072,Ahmed,Brooklyn,Fort Hamilton,Private room,90,2,1,1/1/2019,0.16,1,79
30437291,Beautiful large room Manhattan/Roosevelt Island,228524640,Dragomir,Manhattan,Roosevelt Island,Private room,55,21,1,3/8/2019,0.24,1,342
30437417,Spacious 1 Bedroom Brooklyn Apartment,1627760,Lucy,Brooklyn,Clinton Hill,Entire home/apt,190,3,1,1/1/2019,0.16,1,0
30438095,Clean apt for 3 close to the city & with free gym,105367031,Miriam,Brooklyn,Bushwick,Entire home/apt,125,2,2,1/2/2019,0.3,5,347
30438271,Large Bedroom Next to Central Park,31610838,Chris,Manhattan,Upper West Side,Private room,95,12,1,1/10/2019,0.17,1,0
30439600,"NY Penthouse in Midtown, Near everything Christmas",209964870,Maria,Manhattan,Hell's Kitchen,Entire home/apt,149,4,1,1/1/2019,0.16,1,0
30439783,The Halsey Treehouse,138573840,Helen,Brooklyn,Bushwick,Private room,90,1,2,1/1/2019,0.31,1,0
30440488,Gorgeous Private Bedroom Madison 2L-4,226410657,Nina,Brooklyn,Bedford-Stuyvesant,Private room,42,30,1,1/26/2019,0.18,27,311
30441795,Stunning Luxury Priv. Room: Prime Upper East!,184670155,James,Manhattan,Upper East Side,Private room,100,1,6,3/17/2019,1.02,2,0
30445079,Spiritual Oasis in the East Village,37254146,Atma,Manhattan,East Village,Entire home/apt,189,19,1,1/4/2019,0.16,1,200
30448539,Lower East Side Tenement Get Away,27421445,Brett,Manhattan,Lower East Side,Private room,50,6,1,1/6/2019,0.16,1,0
30449094,Private Room in A Family House,228608906,Linda,Staten Island,Arrochar,Private room,65,1,1,1/1/2019,0.16,2,362
30451593,HOLIDAY RENTAL: Great Room Close to Trains!,27664722,Gloria,Brooklyn,Bushwick,Private room,30,3,2,1/1/2019,0.3,1,0
30461720,"Cozy yet Spacious 1BR Apt, 25 Min from Manhattan",157219382,Lucy,Queens,Elmhurst,Entire home/apt,75,6,1,1/25/2019,0.18,1,0
30464498,"Ideally located cozy, quiet apartment",46745791,Christine,Manhattan,Hell's Kitchen,Entire home/apt,145,2,3,1/2/2019,0.46,1,0
30466053,Awesome 2 bed apartment in LES,45731391,Laurence,Manhattan,Lower East Side,Entire home/apt,195,2,1,1/1/2019,0.16,3,0
30469105,"Global Sanctuary ~ Brooklyn, Entire House",88036082,DaNeilia,Brooklyn,East Flatbush,Entire home/apt,125,2,17,3/8/2019,2.48,2,0
30469789,Big bright apartment in hip neighborhood,21552055,Shelley,Brooklyn,Greenpoint,Entire home/apt,150,1,4,2/17/2019,0.59,2,0
30470126,Spacious and Cozy Room - Just like Home,162166015,Freddy,Queens,Ridgewood,Private room,50,1,3,1/1/2019,0.45,1,189
30489379,Calm bed. perfect for students and travelers.,111542307,Imoy,Brooklyn,Bedford-Stuyvesant,Shared room,19,30,1,1/9/2019,0.17,2,339
30495769,"Luxury building, best location in williamsburg!!",17486626,Alessandro,Brooklyn,Williamsburg,Private room,70,9,1,1/31/2019,0.19,2,15
30499109,NYC Christmas spirt entire apartment in Brooklyn,1513294,Urszula,Brooklyn,Bushwick,Entire home/apt,95,222,1,1/8/2019,0.16,2,85
30499662,Beautiful Bedroom with Private Bath in Brooklyn,228900197,Gina,Brooklyn,Williamsburg,Private room,55,2,2,1/7/2019,0.32,1,0
30501797,Cozy 1 bedroom east village apartment,5048861,Manuela,Manhattan,East Village,Entire home/apt,101,2,3,1/1/2019,0.45,1,0
30503210,Huge sunny 2bed apt in Harlem. Skyline views!,143031643,Aura Xenia,Manhattan,East Harlem,Entire home/apt,300,2,1,1/1/2019,0.16,1,0
30504780,NEW Brooklyn studio get away!,228898361,Lauren,Brooklyn,Williamsburg,Entire home/apt,200,2,7,1/23/2019,1.01,1,0
30506672,Peaceful Haven in NYC!,24419496,Melissa,Manhattan,Upper East Side,Entire home/apt,125,3,1,1/3/2019,0.16,1,0
30506799,Cozy Williamsburg Apt in the Coolest Neighborhood!,208537842,Daisy,Brooklyn,Williamsburg,Entire home/apt,200,1,3,1/1/2019,0.41,1,0
30509757,"Cozy area, Woodside!  w/ 3windows& AC",200239515,Shogo,Queens,Woodside,Private room,32,30,2,3/29/2019,0.32,15,38
30524542,The Gingerheadman's House!,18403410,Jonathan E,Brooklyn,Crown Heights,Private room,150,1,3,3/23/2019,0.43,1,0
30525680,Prospect Heights Garden Duplex,1157541,Damaris,Brooklyn,Prospect Heights,Entire home/apt,166,30,1,3/5/2019,0.24,1,365
30540323,NYC East Village Doorman Unit with Private Rooftop,55403309,Justin,Manhattan,East Village,Entire home/apt,240,3,1,1/3/2019,0.16,2,0
30541439,Brooklyn room with Empire State building view,56665831,Perrine,Brooklyn,Bedford-Stuyvesant,Private room,99,5,1,1/2/2019,0.16,1,0
30546334,Renovated. Nice & clean 1/F RM in BK. Superhost!,137358866,Kazuya,Brooklyn,Bushwick,Private room,41,30,2,3/31/2019,0.41,103,186
30548591,FEMALE SHARED ROOM3 Single Beds Near Subway-3,172369331,Abby,Brooklyn,Coney Island,Shared room,29,18,1,2/15/2019,0.21,10,221
30551807,Bedford Ave Apartment,229229020,Alexandra,Brooklyn,Greenpoint,Entire home/apt,115,7,3,3/23/2019,0.48,1,11
30554355,All You Need- Cozy East Village 1 BD Apt.,9994745,Kimberly,Manhattan,East Village,Entire home/apt,175,2,2,2/17/2019,0.32,1,2
30554810,Railroad 2 bdr apartment,70065270,Iryna,Manhattan,East Harlem,Entire home/apt,90,3,1,1/1/2019,0.16,1,0
30555709,Spacious Sanctuary -Great Neighborhood/City Center,229255407,Jose,Manhattan,Midtown,Entire home/apt,150,1,4,1/20/2019,0.57,1,5
30555898,"Nice, Clean and quiet place in Williamsburg",12715154,Leo,Brooklyn,Williamsburg,Private room,100,5,1,1/1/2019,0.16,2,0
30557292,TRAVELERS + STUDENTS + NYC LOVERS WELCOME! L/1,229147376,Melly,Brooklyn,Bedford-Stuyvesant,Private room,48,15,2,1/3/2019,0.31,11,189
30558005,Penthouse apartment in the heart of Williamsburg,22591930,Matthew,Brooklyn,Williamsburg,Private room,70,2,1,1/1/2019,0.16,1,0
30558097,Warm Cozy Apt in Brooklyn,229269352,Neil,Brooklyn,Bedford-Stuyvesant,Private room,120,2,2,1/1/2019,0.3,1,89
30559544,Cozy Home,195024580,Mikael,Brooklyn,Williamsburg,Entire home/apt,150,7,2,3/11/2019,0.32,1,8
30561958,Vibey Artist Studio - Heart of Lower East Side,35435470,Martha Nicole,Manhattan,Lower East Side,Entire home/apt,99,1,3,1/27/2019,0.49,1,0
30562364,"Stunning 2,000 sq ft 2BR in Williamsburg",5524422,Anne,Brooklyn,Williamsburg,Entire home/apt,520,3,1,1/1/2019,0.16,1,24
30562589,Gut renovated one bedroom in Brooklyn!,51596064,Toma,Brooklyn,East Flatbush,Entire home/apt,70,1,23,1/28/2019,3.27,1,0
30565063,Private Bedroom on Newly Renovated Apartment,61560050,Bárbara,Brooklyn,Bushwick,Private room,55,2,2,1/1/2019,0.32,1,0
30567265,A gem in Bushwick,61107296,Jessica,Queens,Ridgewood,Private room,65,1,3,1/2/2019,0.47,1,0
30570449,PEACEFUL ESCAPE FROM THE BUSY CITY!  L/2,229147376,Melly,Brooklyn,Bedford-Stuyvesant,Private room,45,15,3,1/16/2019,0.42,11,331
30578954,Beautiful Master Bedroom & Private Bath,15929157,Christina,Brooklyn,East New York,Private room,36,15,1,2/28/2019,0.23,3,213
30584054,Sunny private room in the heart of Brooklyn.,104813064,Kate,Brooklyn,Kensington,Private room,56,1,6,2/22/2019,0.88,1,0
30584271,"SuperBig Beautiful room,clean manhattan 30min.",229421782,Sunny,Brooklyn,East Flatbush,Private room,43,3,3,3/21/2019,0.43,2,58
30585355,Hollywood Inn,229431423,Yolanda,Brooklyn,Crown Heights,Private room,100,1,1,1/6/2019,0.16,1,89
30587285,Spice island  nook,224042160,Pettrina,Brooklyn,East Flatbush,Private room,35,1,3,1/1/2019,0.44,3,69
30588700,Great unit in prime Williamsburg,92612757,Avihay,Brooklyn,Williamsburg,Entire home/apt,200,2,1,1/2/2019,0.16,1,219
30590147,"Williamsburg private, comfy, bright room",18494627,Olivia,Brooklyn,Williamsburg,Private room,40,58,1,1/2/2019,0.16,1,15
30593639,Amazing Luxury Loft in Williamsburg,1443812,Luciana,Brooklyn,Williamsburg,Entire home/apt,190,4,2,1/20/2019,0.32,2,128
30596912,Warm & sweet private bedroom,104167105,Max,Manhattan,Upper West Side,Private room,120,2,8,2/18/2019,1.15,1,0
30628768,Affordable room near airport - LGA - and subway!,137358866,Kazuya,Queens,Elmhurst,Private room,36,30,1,3/1/2019,0.23,103,234
30640875,Traditional yet Modern home away from home,229554591,Kelsang,Queens,Sunnyside,Private room,49,1,1,1/19/2019,0.18,2,0
30644741,Huge master bedroom in prime Financial District,57094235,Kellie,Manhattan,Financial District,Private room,100,8,1,1/3/2019,0.16,1,0
30651057,Amazing two bedroom with the terrace/73A.,48146336,Irina,Manhattan,Hell's Kitchen,Entire home/apt,190,30,1,2/11/2019,0.2,20,331
30666207,"Beautiful, unique apartment in Brooklyn Heights",5494184,Annette,Brooklyn,Brooklyn Heights,Entire home/apt,140,7,1,1/5/2019,0.16,1,5
30670056,Sunny Williamsburg Loft ☀️,14559352,Jamis,Brooklyn,Williamsburg,Entire home/apt,150,3,4,3/23/2019,0.63,2,0
30675713,"Modern Studio in Heart of Crown Heights, Brooklyn",72944476,Micah,Brooklyn,Crown Heights,Entire home/apt,100,1,15,2/17/2019,2.17,1,0
30677218,Luxury Chelsea 1 bed full service with balconies,24865062,Danielle,Manhattan,Chelsea,Entire home/apt,300,4,2,1/2/2019,0.3,1,17
30685991,Sunny Spacious New Brooklyn Condo,2019933,Nathan,Brooklyn,Greenpoint,Entire home/apt,200,4,3,3/25/2019,0.43,1,321
30690149,Upscale Artsy Apartment in Brooklyn - Free Parking,22205488,Allie,Brooklyn,Crown Heights,Entire home/apt,100,2,7,3/11/2019,1.03,1,0
30690804,Cosy APt,43053304,Ali,Manhattan,Upper East Side,Entire home/apt,120,5,1,2/24/2019,0.22,1,0
30691909,Spacious 1 BR Home in Hell's Kitchen,1319214,Nick,Manhattan,Hell's Kitchen,Entire home/apt,172,4,3,2/21/2019,0.42,1,0
30692398,Large bright room in the heart of Bushwick,51431600,Aurélie,Brooklyn,Bushwick,Private room,50,5,1,1/3/2019,0.16,1,0
30692462,Bright 2-bedroom in Brooklyn,229737810,Cameron,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,3,1,1/2/2019,0.16,1,95
30694693,"Gorgeous Hideout, Close to Everything.",202144863,Huma,Queens,Woodhaven,Private room,60,1,10,3/1/2019,1.49,1,0
30705522,Great East Village/Alphabet City Apt!,21010752,Zach,Manhattan,East Village,Private room,49,4,2,1/26/2019,0.35,2,0
30706240,Cozy New York Apartment. Amazing Location!,35179914,Juanita,Manhattan,Harlem,Entire home/apt,150,5,1,1/11/2019,0.17,1,0
30707586,Very cozy apartment in Brooklyn.,13223221,Tatiana,Brooklyn,Midwood,Entire home/apt,75,3,1,3/10/2019,0.25,1,0
30710325,Huge Room in Trendy East Williamsburg,49800768,Grant,Brooklyn,Williamsburg,Private room,80,7,1,1/1/2019,0.16,1,219
30710954,Serene Brooklyn Brownstone Gem,192137090,Daniel,Brooklyn,Gowanus,Entire home/apt,100,3,13,1/31/2019,1.9,1,0
30712446,Beautiful Luxury Building Studio Apartment,10089405,Sini,Brooklyn,Fort Greene,Entire home/apt,120,1,1,1/4/2019,0.16,1,1
30715104,1bdr apt. with Manhattan skyline view (long term),141218191,Claudia,Brooklyn,Bushwick,Entire home/apt,110,70,4,1/17/2019,0.65,1,90
30717174,E20's- Charm and modern Elevator studio- Quiet,52671461,Andrea,Manhattan,Kips Bay,Entire home/apt,150,7,1,3/25/2019,0.28,2,71
30728885,Private room,9412549,Michael,Manhattan,Financial District,Private room,180,1,1,1/18/2019,0.17,1,0
30730521,Luxury Apartment on Madison Avenue,4731785,Elena,Manhattan,Upper East Side,Entire home/apt,200,21,1,1/7/2019,0.16,1,88
30732728,"Luxury apartment, for single! near Central Park",5469063,Yuliya,Manhattan,Upper East Side,Entire home/apt,200,5,1,2/8/2019,0.2,1,24
30733576,king size bed in hip LES -subway outside,19052001,Madison,Manhattan,Lower East Side,Private room,80,2,3,3/2/2019,0.6,1,0
30734595,Beautiful Park Slope Designer Condo,14244557,Diego,Brooklyn,Park Slope,Entire home/apt,250,9,1,1/7/2019,0.16,1,251
30737562,Private Bedroom and Bathroom in Spacious Apartment,4281300,Alex,Brooklyn,Williamsburg,Private room,89,1,2,3/5/2019,0.43,3,16
30739988,Quite Spacious studio easy access to ALL,103922915,Shu,Manhattan,Midtown,Entire home/apt,149,2,3,1/1/2019,0.46,1,0
30741199,Bright Beautiful Loft Apt in Heart of Williamsburg,416238,Mark,Brooklyn,Williamsburg,Entire home/apt,225,6,1,1/1/2019,0.16,1,88
30746904,WOW LOFT LONG TERM STAY & SHORT TERM EVENTS/SHOOTS,76192815,Sam,Manhattan,Chinatown,Entire home/apt,175,1,1,3/10/2019,0.25,5,364
30747260,"Spacious room in quiet Sunset Park, Brooklyn",28821748,Jieyu,Brooklyn,Sunset Park,Private room,30,10,1,1/1/2019,0.16,1,0
30749019,Bright airy rooms in Queens close to transport,230108889,Malca,Queens,Kew Gardens Hills,Private room,40,5,2,3/1/2019,0.32,2,0
30750063,"Tranquility and views - 2 beds, family-friendly",9976776,Tatiana,Manhattan,Roosevelt Island,Private room,199,3,1,1/2/2019,0.16,1,0
30756898,Lux renovated room 19mins ride to Grand Central,137358866,Kazuya,Queens,Woodside,Private room,40,30,1,3/25/2019,0.28,103,247
30764990,Lovely spacious 1 BR apartment in Williamsburg,226201658,Vanessa,Brooklyn,Williamsburg,Entire home/apt,89,30,2,3/31/2019,0.39,3,295
30767017,Spacious Bedroom in the heart of Fort Greene 1L-3,230192510,Zach,Brooklyn,Fort Greene,Private room,48,30,1,2/14/2019,0.21,25,220
30767905,Updated Private Bedroom in Co-Living Space 2L-3,230192510,Zach,Brooklyn,Fort Greene,Private room,48,30,1,2/24/2019,0.22,25,311
30769015,Heart of Bedford Stuyvesant.  Next to subway.   Full floor in brown stone.  Great neighborhood.   20 minutes to downtown Manhattan.   Best place ever.,95915902,Sam,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,2,5,1/6/2019,0.75,1,0
30772697,"Relaxing Private Bedroom~Hamilton Heights, NY",178473107,Allan C.,Manhattan,Harlem,Private room,90,1,1,3/9/2019,0.25,6,40
30775672,Private room in sunny apartment in Williamsburg,49292750,Baptiste,Brooklyn,Williamsburg,Private room,72,3,2,2/3/2019,0.31,1,0
30792105,Wonderful Queen Room Next to Manhattan,36732553,Miriam,Queens,Astoria,Private room,60,15,3,3/31/2019,0.48,3,331
30797357,Newly Renovated Bedroom Central Park South,230407184,Arjay,Manhattan,Hell's Kitchen,Private room,131,2,2,1/2/2019,0.32,1,0
30798936,Room Near Times Square/Javits/Hells Kitchen/MSG,230418398,Jordana,Manhattan,Hell's Kitchen,Private room,89,2,1,1/1/2019,0.16,1,0
30812751,Double Double Room · Empire CIty New York,224414117,Gabriel,Manhattan,Hell's Kitchen,Private room,199,1,4,1/20/2019,0.61,30,363
30814038,Nice private bedroom near Upper West Central Park,103726845,Alessandra,Manhattan,Upper West Side,Private room,90,1,2,1/21/2019,0.32,2,0
30815343,Room w/ Balcony-- 5min from Grand Central!!,921897,Richard,Manhattan,Murray Hill,Private room,70,30,1,1/1/2019,0.16,1,172
30816604,Sweet South Slope Garden Apartment,3312111,Elsie,Brooklyn,South Slope,Entire home/apt,150,2,3,1/7/2019,0.47,1,34
30817394,Spacious apartment in East Williamsburg!,192740917,Dotan,Brooklyn,Williamsburg,Entire home/apt,120,7,1,1/1/2019,0.16,1,189
30817424,Cozy Astoria Getaway!,230528448,Katie,Queens,Ditmars Steinway,Private room,40,1,3,2/2/2019,0.48,1,0
30819021,Your 1BR home in Murray Hill!,41955015,Angeles,Manhattan,Murray Hill,Entire home/apt,150,1,2,1/7/2019,0.32,1,0
30819919,Charming Hideout by the East River,63419128,Noah,Manhattan,Stuyvesant Town,Private room,120,3,2,1/19/2019,0.32,1,0
30820062,"Spacious, sunny apartment by Prospect Park",7798275,Lucia And Rob,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,100,25,1,3/21/2019,0.27,1,5
30820590,Sun-Soaked Historic Brownstone Apartment,4408261,Peter,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,3,1,1/2/2019,0.16,1,0
30823651,Hotel living! Private large bedroom & bath!!,83490060,Annette,Bronx,Throgs Neck,Private room,99,1,1,1/5/2019,0.16,1,318
30824804,hip Bed-Stuy large one bedroom,6097531,Scott,Brooklyn,Bedford-Stuyvesant,Entire home/apt,180,3,1,3/9/2019,0.24,1,158
30825043,Real Brooklyn Apt on Pacific and New York,221623897,Matt,Brooklyn,Crown Heights,Private room,30,5,2,2/1/2019,0.32,1,220
30850620,BROOKLYN : PRIVATE ROOM +BATHROOM,27264437,Hortense,Brooklyn,Bedford-Stuyvesant,Private room,50,6,1,1/21/2019,0.18,2,0
30852631,Tiny bedroom in Williamsburg - Brooklyn,15788530,Diana,Brooklyn,Williamsburg,Private room,60,4,1,1/1/2019,0.16,2,0
